id,u,v,length_m,speed_kph,oneway,name
60610,54522,54516,24.57,30,1,Strada 1 Decembrie 1918
60611,54516,54519,23.17,30,1,Strada 1 Decembrie 1918
60612,54523,3809,382.77,50,0,Calea București
60613,54524,54523,121.58,30,0,Calea București
60614,35310,5056,27.51,50,0,
60615,54525,38474,53.67,30,0,
60616,9520,54527,180.38,90,0,
60617,54528,23425,202.21,90,0,
60618,23426,54529,207.20,90,0,Șoseaua București - Constanța
60619,54530,32444,153.70,90,0,Șoseaua București - Constanța
60620,54531,32461,202.81,90,0,Șoseaua București - Constanța
60621,32461,54526,49.78,90,0,
60622,54532,11047,131.83,90,0,Șoseaua București - Constanța
60623,32899,32900,138.94,50,0,Bulevardul Corneliu Coposu
60624,11914,12551,38.54,30,1,Strada Semaforului
60625,22798,11910,26.42,30,1,
60626,11912,22799,29.73,30,1,Strada Ștefan cel Mare
60627,11911,35881,30.28,30,1,
60628,17052,54499,4.28,50,0,Bulevardul Corneliu Coposu
60629,32900,17052,39.88,50,0,Bulevardul Corneliu Coposu
60630,54533,38373,61.64,50,1,Bulevardul Liviu Rebreanu
60631,54534,23420,200.30,90,0,
60632,54535,3079,46.69,50,0,Șoseaua Alba Iulia
60633,54537,20215,12.59,90,0,Strada Principală
60634,20215,54536,42.33,90,0,Strada Principală
60635,54536,10715,53.01,50,0,Strada Principală
60636,10716,54538,189.39,40,0,
60637,54538,54539,91.11,90,0,
60638,48952,6212,9.32,50,0,Piața Cibin
60639,540,54540,6.78,50,0,Piața Cibin
60640,11044,11045,198.17,90,0,Strada Gării
60641,38980,54541,1341.11,90,0,Șoseaua București-Oltenița
60642,23297,54543,110.04,50,0,Strada Depoului
60643,54543,54544,101.00,90,0,
60644,54546,54545,103.80,30,0,Strada Călărași
60645,26076,54546,49.76,50,0,Strada Călărași
60646,54548,23295,620.42,50,0,
60647,54547,54548,348.31,30,0,
60648,9431,54549,73.82,90,0,
60649,8948,7966,76.87,50,0,Strada Maramureșului
60650,48509,8948,182.39,50,0,Strada Maramureșului
60651,50537,340,53.99,50,1,
60652,16991,54550,32.09,50,1,
60653,54551,16991,34.05,50,1,
60654,11906,17589,17.66,40,1,Șoseaua Sibiului
60655,11905,554,9.31,40,1,Șoseaua Sibiului
60656,17589,563,21.30,40,1,Șoseaua Sibiului
60657,563,11905,30.21,40,1,Șoseaua Sibiului
60658,54552,54774,230.61,100,0,
60659,8515,38201,127.04,50,0,Șoseaua Constanței
60660,27986,27985,20.68,30,1,Șoseaua Sibiului
60661,27984,27986,28.12,30,1,Șoseaua Sibiului
60662,37972,27984,18.79,30,1,Șoseaua Sibiului
60663,54566,54556,606.28,50,0,Strada Principală
60664,54556,54557,7.99,50,0,Strada Principală
60665,54557,39308,688.20,50,0,Strada Principală
60666,39308,54558,10.86,50,0,Strada Principală
60667,54570,54559,601.35,50,0,Strada Principală
60668,54559,54560,9.23,50,0,Strada Principală
60669,54572,54561,584.88,50,0,Strada Principală
60670,54561,54562,6.01,50,0,Strada Principală
60671,23226,54563,29.63,50,0,Strada Principală
60672,54563,54564,5.64,50,0,Strada Principală
60673,33646,54565,17.45,50,0,Strada Principală
60674,54565,54566,5.14,50,0,Strada Principală
60675,32361,2581,91.52,100,0,Strada Principală
60676,10253,26952,40.83,50,0,
60677,44241,37974,196.47,50,1,Strada Constituției
60678,54558,54569,222.26,50,0,Strada Principală
60679,54569,54570,6.18,50,0,Strada Principală
60680,54560,54571,240.72,50,0,Strada Principală
60681,54571,54572,4.31,50,0,Strada Principală
60682,54562,47114,150.94,50,0,Strada Principală
60683,47114,54573,7.75,50,0,Strada Principală
60684,40557,54574,114.67,50,0,Strada Principală
60685,54574,54575,348.55,40,0,Strada Principală
60686,47165,8059,518.16,50,0,Strada Principală
60687,47164,47165,6.08,50,0,Strada Principală
60688,54577,47164,93.46,50,0,Strada Principală
60689,54576,54577,9.84,50,0,Strada Principală
60690,8059,54578,21.68,50,0,
60691,8063,54579,323.65,90,0,
60692,54580,54581,9.20,50,0,Calea Șurii Mari
60693,14389,54580,10.90,50,0,Calea Șurii Mari
60694,12561,12567,4.10,30,1,
60695,12564,12566,7.57,30,1,
60696,12567,12564,12.30,30,1,
60697,54582,46089,283.66,60,0,
60698,7860,15878,29.17,50,1,Bulevardul Iuliu Maniu
60699,54583,9887,22.06,50,0,
60700,54584,39683,59.29,90,0,
60701,42508,54585,13.81,50,0,Strada Argeșului
60702,30273,28759,554.90,50,0,
60703,54586,19263,20.72,50,1,Bulevardul Nicolae Iorga
60704,27386,54587,728.36,80,1,
60705,34464,40213,708.78,90,0,
60706,34463,12193,294.44,50,0,
60707,54588,46442,1965.38,50,0,
60708,54589,38330,354.25,40,0,
60709,9120,54589,339.02,90,0,
60710,32312,54590,37.30,90,0,
60711,9557,27160,13.87,50,0,Strada Căpitan Grigore Otetelișanu
60712,36846,3409,4.91,60,0,Calea Dorobanților
60713,37002,37001,3.80,100,0,
60714,6824,11334,35.08,50,0,Șoseaua Barajului
60715,54591,6623,130.38,30,0,Bulevardul Mărășești
60716,46267,15927,38.75,30,1,Bulevardul Mărășești
60717,46269,15925,41.09,50,1,Calea Bacăului
60718,15926,46266,41.05,70,1,Calea Slănicului
60719,51465,7411,21.37,70,1,Strada Sucevei
60720,15614,51464,95.81,70,0,Strada Sucevei
60721,45683,1524,18.81,50,1,Bulevardul Independenței
60722,8840,39520,233.20,50,1,Bulevardul Independenței
60723,39520,49498,159.27,50,1,Bulevardul Independenței
60724,45682,8840,22.79,50,0,Calea Călărașilor
60725,8840,1524,37.07,50,0,Calea Călărașilor
60726,54595,35840,327.49,100,1,Autostrada Transilvania
60727,9486,54595,119.75,100,1,Autostrada Transilvania
60728,35838,33391,334.02,100,1,Autostrada Transilvania
60729,33391,54596,119.27,100,1,Autostrada Transilvania
60730,40916,13033,315.53,50,0,Bulevardul Roman Mușat
60731,1562,43961,3.36,40,0,Valea Florei
60732,54598,54597,25.10,60,0,
60733,52190,20096,244.26,50,0,Șoseaua Națională
60734,54599,52190,232.93,50,0,Șoseaua Națională
60735,36156,46882,148.03,50,1,Strada Ștefan cel Mare
60736,37173,9351,9.68,30,1,
60737,9351,11560,67.10,50,1,Strada Ștefan cel Mare
60738,54600,54601,94.92,90,0,
60739,25257,54600,53.41,90,0,
60740,54602,12877,94.83,50,0,
60741,54603,54602,12.37,50,0,
60742,45819,45815,34.83,50,1,Calea Domnească
60743,16888,21960,17.12,30,0,
60744,40777,54604,89.11,50,0,
60745,51316,51320,86.41,50,1,
60746,51320,4460,77.91,50,1,
60747,51315,51316,2.55,50,1,
60748,51317,51315,1.94,50,1,
60749,51317,51318,10.89,50,1,
60750,51316,51317,1.94,50,1,
60751,12888,40139,22.07,50,0,
60752,54605,7829,28.38,50,0,Strada Calea lui Traian
60753,51885,51887,20.13,70,0,
60754,51887,32318,244.15,70,0,
60755,51886,51885,32.57,70,0,
60756,53849,53850,38.12,130,1,Autostrada Sibiu-Pitești
60757,53840,53849,12.62,130,1,Autostrada Sibiu-Pitești
60758,53841,53848,34.08,110,1,Autostrada Sibiu-Pitești
60759,41770,13750,1722.52,50,0,
60760,43483,54607,609.92,90,0,
60761,54607,54606,9.02,90,0,
60762,54608,3937,226.61,40,0,
60763,42995,15167,180.75,50,0,Bulevardul Republicii
60764,15171,16127,461.64,50,0,Bulevardul Republicii
60765,13056,54610,159.78,50,0,Calea Unirii
60766,54610,54609,70.38,30,0,Calea Unirii
60767,51876,25700,31.12,50,1,Strada Tudor Vladimirescu
60768,51875,51877,29.23,50,1,Strada Tudor Vladimirescu
60769,51877,51876,39.18,50,1,Strada Tudor Vladimirescu
60770,51865,22847,505.88,70,0,
60771,51864,22795,91.44,70,0,Strada Mogești
60772,15900,19062,41.29,50,0,Calea Dorobanților
60773,54611,21161,92.74,50,0,Strada Trandafirilor
60774,10589,54612,322.38,50,0,Strada Trandafirilor
60775,54612,54611,8.20,50,0,Strada Trandafirilor
60776,12690,12689,238.46,50,1,Strada Călărași
60777,18774,39146,17.27,50,1,Strada Călărași
60778,39146,29988,436.84,50,1,Strada Călărași
60779,38288,12690,370.24,50,1,Strada Călărași
60780,29987,38288,84.01,50,1,Strada Călărași
60781,13548,10739,16.40,40,1,Bulevardul București
60782,16125,54613,33.65,50,1,Bulevardul Republicii
60783,23475,23474,269.79,50,1,Bulevardul Republicii
60784,16126,23476,374.57,50,1,Bulevardul Republicii
60785,53450,29508,54.85,50,0,Strada Progresului
60786,42859,53450,23.79,50,0,Strada Progresului
60787,53451,42860,24.80,50,0,Calea Radnei
60788,7360,6203,124.88,50,0,Bulevardul Liviu Rebreanu
60789,20157,9775,6.73,50,0,Strada C.A Rosetti
60790,4101,9780,193.52,50,0,Bulevardul I. C. Brătianu
60791,54614,21857,17.11,30,0,Bulevardul Republicii
60792,54615,50543,31.53,30,0,Bulevardul Republicii
60793,54616,27570,55.70,50,1,Bulevardul Tudor Vladimirescu
60794,27567,27569,176.71,50,1,Bulevardul Tudor Vladimirescu
60795,27565,27834,79.40,50,1,Bulevardul Tudor Vladimirescu
60796,54618,27565,48.28,50,1,Bulevardul Tudor Vladimirescu
60797,27571,27566,114.51,50,1,Bulevardul Tudor Vladimirescu
60798,54617,27567,63.18,50,1,Bulevardul Tudor Vladimirescu
60799,21856,54619,12.81,50,0,Strada Alexandru Ioan Cuza
60800,54619,8351,598.64,50,0,Strada Alexandru Ioan Cuza
60801,49088,45889,17.93,50,0,Strada Stejerișului
60802,45889,28257,348.34,50,0,Strada Stejerișului
60803,48116,48115,16.28,50,1,Bulevardul Republicii
60804,4869,5611,385.72,50,1,Bulevardul Tudor Vladimirescu
60805,54621,4869,48.76,50,1,Bulevardul Tudor Vladimirescu
60806,46101,46100,15.15,30,1,
60807,46098,46101,15.82,30,1,
60808,46099,46098,20.60,30,1,
60809,50235,54622,30.55,50,0,Calea Timișoarei
60810,25591,10963,48.33,50,0,Calea Timișoarei
60811,54622,24944,844.58,50,0,Calea Timișoarei
60812,19342,53547,13.98,50,0,Bulevardul Ferdinand I
60813,46768,26706,19.25,90,1,
60814,54623,29375,15.05,60,0,
60815,24944,54624,163.75,50,0,Calea Timișoarei
60816,54625,31807,53.28,50,0,Calea Timișoarei
60817,303,54625,395.94,50,0,Calea Timișoarei
60818,54627,15693,383.94,50,0,Calea București
60819,52189,54599,10.58,50,0,Șoseaua Națională
60820,54629,7971,108.70,50,0,Calea București
60821,54628,54629,41.33,50,0,Calea București
60822,7971,54630,87.42,50,0,Calea București
60823,26408,54631,333.53,100,0,
60824,54631,54632,15.43,100,0,
60825,15709,54633,17.97,50,0,
60826,54633,54634,21.02,50,0,
60827,54636,15705,892.86,50,0,Șoseaua București - Constanța
60828,54635,54636,411.55,30,0,Șoseaua București - Constanța
60829,15699,54637,166.29,100,0,Strada Principală
60830,15700,54626,175.53,100,0,Strada Principală
60831,15701,54639,193.21,100,0,
60832,54638,15698,167.27,100,0,
60833,15692,54627,147.18,50,0,Calea București
60834,54640,54641,152.27,100,0,
60835,15686,54643,161.63,50,0,Șoseaua București
60836,46984,15686,132.82,50,0,Șoseaua București
60837,49936,36965,5.65,90,1,
60838,36965,49935,16.72,90,1,
60839,49935,49934,28.54,90,1,
60840,49931,21353,22.57,90,1,
60841,21353,49936,16.95,90,1,
60842,49934,49933,5.70,90,1,
60843,49932,49931,5.71,90,1,
60844,54642,54644,181.65,100,0,Șoseaua București
60845,15688,15687,107.37,100,0,
60846,26445,15689,56.53,50,0,
60847,15689,54645,510.98,50,0,
60848,33316,4325,10.90,30,0,
60849,4325,33497,15.85,30,0,
60850,33497,33319,2.48,30,0,
60851,33319,33318,12.58,30,0,
60852,54645,12230,155.42,50,0,
60853,54646,54647,154.41,100,0,Calea București
60854,54647,22189,127.21,50,0,Calea București
60855,54648,22191,112.37,100,0,
60856,54649,22190,943.22,50,0,Strada Gheorghe Grigore Cantacuzino
60857,22190,54651,119.76,100,0,
60858,54652,22186,210.19,100,0,
60859,22186,54653,215.33,100,0,
60860,23959,54650,197.36,100,0,Calea București
60861,23962,54654,41.87,50,0,Calea București
60862,54654,54655,289.96,30,0,Calea București
60863,23964,54656,179.47,100,0,
60864,54658,26444,143.10,100,0,
60865,25781,54657,144.08,100,0,
60866,54664,54662,36.77,30,1,Șoseaua București-Târgoviște
60867,54660,54659,69.32,30,1,Șoseaua București-Târgoviște
60868,54668,54662,3.58,30,1,
60869,54662,54660,18.04,30,1,
60870,54660,38883,18.03,30,1,
60871,38883,54661,30.18,30,1,
60872,54661,54668,10.77,30,1,
60873,54663,33439,14.54,50,1,Șoseaua București-Târgoviște
60874,54664,54659,124.15,50,1,Șoseaua București-Târgoviște
60875,31469,31468,50.75,50,1,
60876,54665,54667,90.51,50,1,
60877,54666,54664,879.29,30,1,Șoseaua București-Târgoviște
60878,54659,54663,25.80,50,1,Șoseaua București-Târgoviște
60879,33439,33440,24.72,50,1,Șoseaua București-Târgoviște
60880,3422,30192,1367.05,50,0,Șoseaua București-Târgoviște
60881,44257,3422,17.51,50,0,Șoseaua București-Târgoviște
60882,24485,24484,26.23,50,0,Bulevardul Păcii
60883,45276,19879,4.75,50,1,Bulevardul Păcii
60884,45275,24481,10.15,90,1,Bulevardul Păcii
60885,54669,23960,136.90,100,0,
60886,23965,54670,216.92,100,0,
60887,54671,23961,134.67,100,0,
60888,24247,31070,17.59,50,0,
60889,787,31070,480.89,50,0,
60890,23961,54673,268.55,100,0,
60891,23963,54672,120.65,100,0,
60892,54675,14446,84.47,100,0,
60893,54674,54675,36.94,100,0,
60894,20975,16616,448.56,50,0,Bulevardul Republicii
60895,20976,54676,221.20,50,0,Bulevardul Republicii
60896,54676,20975,421.33,50,0,Bulevardul Republicii
60897,13340,54683,96.55,50,0,Calea Galați
60898,54683,54684,12.64,50,0,Calea Galați
60899,9147,9148,11.16,50,0,
60900,54677,54678,6.23,50,0,
60901,54679,54680,6.53,50,0,
60902,54681,54682,7.31,20,0,
60903,23659,25216,11.14,30,1,Bulevardul Profesor Doctor Gheorghe Marinescu
60904,54687,48810,487.82,60,1,Șoseaua Cotroceni
60905,54686,23659,14.70,50,1,Șoseaua Cotroceni
60906,54686,4161,47.89,30,1,Bulevardul Profesor Doctor Gheorghe Marinescu
60907,7550,54685,155.89,30,0,Șoseaua de Centură
60908,54685,54688,77.18,100,0,Șoseaua de Centură
60909,23714,49472,117.45,50,0,Șoseaua de Centură
60910,45158,54689,188.97,50,0,Șoseaua de Centură
60911,54689,23714,106.89,50,0,Șoseaua de Centură
60912,45158,45861,133.26,50,1,Șoseaua de Centură
60913,45861,54694,31.67,50,1,Șoseaua de Centură
60914,45861,54690,31.86,50,1,
60915,54695,45157,77.19,30,1,
60916,54692,54695,57.72,50,1,
60917,54697,41972,59.09,30,1,Șoseaua de Centură
60918,54698,54696,30.61,50,1,Șoseaua de Centură
60919,4853,44666,80.89,50,1,Bulevardul Matei Basarab
60920,7552,54701,163.62,100,0,
60921,54700,23005,1376.99,100,0,
60922,54702,54700,771.37,70,0,
60923,54703,54699,163.88,100,0,
60924,45602,50738,137.05,50,1,Bulevardul Tudor Vladimirescu
60925,35945,45601,21.64,50,1,Bulevardul Tudor Vladimirescu
60926,45601,19259,94.04,50,1,Bulevardul Tudor Vladimirescu
60927,45603,45602,21.45,50,1,Bulevardul Tudor Vladimirescu
60928,49114,45603,7.81,50,1,Bulevardul Tudor Vladimirescu
60929,16109,54705,2089.32,90,0,
60930,54705,54704,11.09,90,0,
60931,54706,18724,103.25,30,0,
60932,4849,54707,155.69,30,0,
60933,22997,54708,140.99,100,0,
60934,54709,23003,120.31,100,0,
60935,4848,54710,95.43,100,0,
60936,54541,49255,713.84,50,0,Strada București
60937,49255,54711,34.90,30,0,Strada București
60938,54712,27529,33.88,50,0,Strada București
60939,54714,54716,678.05,50,0,Strada București
60940,54713,54714,114.63,30,0,Strada București
60941,10932,47943,14.71,30,0,Strada Principală
60942,54716,4256,90.28,30,0,Strada București
60943,4256,54717,71.21,30,0,Strada București
60944,54715,23021,155.51,100,0,Strada București
60945,54718,4340,74.28,50,0,Strada București
60946,54719,4257,44.63,50,0,Strada București
60947,26088,4846,30.27,30,1,
60948,23022,23484,50.12,100,0,Strada București
60949,23008,23022,164.20,100,0,Strada București
60950,15837,21170,242.94,100,0,
60951,54720,54721,47.63,90,1,
60952,3829,54720,553.11,90,1,
60953,32332,3829,94.64,90,0,
60954,26558,54722,24.99,100,0,
60955,17173,54724,13.90,30,0,
60956,54724,51388,19.24,30,0,
60957,51388,54725,13.49,30,0,
60958,54725,17173,21.57,30,0,
60959,54728,54727,31.58,50,1,
60960,54727,54726,92.39,50,1,
60961,23506,54729,1406.69,70,0,
60962,54731,54730,1463.53,100,0,
60963,22999,54731,150.57,100,0,
60964,54734,54733,333.00,100,0,
60965,54732,1731,1084.93,100,0,
60966,54736,54735,74.17,100,0,
60967,54735,54734,124.43,100,0,
60968,44552,54736,60.78,40,0,
60969,9424,40830,365.99,50,1,
60970,54721,54738,641.84,90,1,
60971,43471,54795,17.24,30,1,
60972,54795,54742,0.83,30,1,
60973,54742,54743,32.01,30,1,
60974,54743,54744,2.99,30,1,
60975,54744,54746,15.01,30,1,
60976,54746,54740,29.18,30,1,
60977,20887,54795,54.17,30,1,
60978,43471,20887,51.50,30,1,
60979,54744,54745,81.48,30,1,
60980,54742,54796,103.78,30,1,
60981,21169,54743,112.48,30,1,
60982,54745,54746,84.63,30,1,
60983,54747,21169,58.74,70,0,
60984,54749,41593,519.25,70,0,
60985,54750,54749,2438.45,100,0,
60986,54751,54750,2280.94,70,0,
60987,54748,54751,1712.90,70,0,
60988,38607,54752,1061.68,100,0,
60989,54753,26089,84.25,100,0,
60990,54754,54753,1231.88,100,0,
60991,54756,54755,1021.55,50,1,Bulevardul Aurel Vlaicu
60992,38187,54760,1102.04,100,0,
60993,54759,54758,334.80,70,0,
60994,54760,54759,110.73,70,0,
60995,54761,54757,212.43,100,0,
60996,54757,38187,172.57,100,0,
60997,28627,54761,71.98,100,0,
60998,51397,36701,68.34,30,1,
60999,54762,51396,146.24,50,1,
61000,54763,27418,5.74,90,0,
61001,27418,27417,57.34,90,0,
61002,27417,54763,28.56,90,0,
61003,54260,54259,4.47,30,1,Șoseaua Alexandriei
61004,54258,38917,6.02,30,1,Șoseaua Alexandriei
61005,17009,54258,5.40,30,1,Șoseaua Alexandriei
61006,54259,17008,9.84,30,1,Șoseaua Alexandriei
61007,11604,11606,21.86,30,1,
61008,23207,11336,17.65,30,1,
61009,28628,54769,93.33,100,0,Șoseaua Constanței
61010,54767,54766,52.79,100,0,Șoseaua Constanței
61011,54768,54767,7.33,100,0,Șoseaua Constanței
61012,54769,54768,5.08,100,0,Șoseaua Constanței
61013,54770,43759,890.66,100,0,
61014,13557,54770,777.91,100,0,
61015,13555,13557,245.78,100,0,
61016,38191,13555,527.25,100,0,
61017,54771,38191,82.13,100,0,
61018,13558,54771,467.19,100,0,
61019,13639,54773,104.67,100,0,
61020,54772,13639,36.33,100,0,Șoseaua Constanței
61021,54774,8516,34.50,100,0,
61022,8516,8515,34.57,100,0,Șoseaua Constanței
61023,53880,53881,7.61,30,0,
61024,53881,53885,9.92,30,0,
61025,53883,53884,7.32,30,0,
61026,53887,53883,11.42,30,0,
61027,54775,54552,146.51,100,0,
61028,54777,54775,1035.39,70,0,
61029,54776,54777,335.79,100,0,
61030,46280,54778,83.90,50,0,Strada Pandurilor
61031,22422,54783,408.41,50,0,Strada Pandurilor
61032,13641,14849,756.21,100,0,
61033,54780,13641,45.91,100,0,Șoseaua Națională
61034,13564,54780,241.23,50,0,Șoseaua Națională
61035,54782,54781,7.85,100,0,
61036,54781,4351,29.44,100,0,
61037,4351,54782,19.63,100,0,
61038,54783,22626,6.97,50,0,Strada Pandurilor
61039,31269,54784,17.43,50,0,
61040,54779,13564,129.73,50,0,Șoseaua Națională
61041,13562,54779,16.54,50,0,Șoseaua Națională
61042,9355,54786,187.35,100,0,
61043,25881,26850,16.98,30,0,Centura Brașov
61044,26850,26852,27.52,30,0,Centura Brașov
61045,45272,36020,134.98,50,1,Strada Isaccei
61046,44432,9437,256.37,50,1,Strada Isaccei
61047,54787,13640,122.87,100,0,
61048,37331,54792,50.08,70,0,Strada Plainești
61049,54793,49841,99.58,70,0,Strada Plainești
61050,5945,54785,4.07,50,0,Strada Mihai Viteazul
61051,54807,54794,573.33,100,0,Strada General Dumitrescu
61052,54741,43471,2.68,30,1,
61053,54740,54741,2.29,30,1,
61054,54796,21169,28.21,30,1,
61055,54001,11199,260.53,30,1,Bulevardul Unirii
61056,54797,54800,24.10,30,1,Bulevardul Alexandru Lăpușneanu
61057,54798,54801,39.26,30,1,Bulevardul Alexandru Lăpușneanu
61058,54089,14081,51.25,50,1,Bulevardul 1 Decembrie 1918
61059,54802,54803,313.10,30,1,Calea lui Traian
61060,54803,54804,19.35,30,1,Calea lui Traian
61061,54804,43473,101.34,50,1,Calea lui Traian
61062,43473,33998,103.62,50,1,Calea lui Traian
61063,54805,54802,493.53,50,1,Calea lui Traian
61064,43472,54805,50.07,50,1,Calea lui Traian
61065,29980,43472,48.23,50,1,Calea lui Traian
61066,14848,54806,17.04,100,0,Strada General Dumitrescu
61067,21565,54807,34.29,100,0,Strada General Dumitrescu
61068,11613,54808,48.48,50,1,Bulevardul Eroilor
61069,54808,54809,20.74,50,1,Bulevardul Eroilor
61070,54809,54810,48.21,50,1,Bulevardul Eroilor
61071,54810,42446,104.96,50,1,Bulevardul Eroilor
61072,12021,11613,61.75,50,0,Bulevardul Eroilor
61073,33414,13400,22.98,50,0,Șoseaua Baldovinești
61074,13400,9149,154.53,50,0,Șoseaua Baldovinești
61075,9779,54205,82.39,50,0,Bulevardul Nicolae Bălcescu
61076,54811,8519,157.30,100,0,
61077,54812,28753,206.73,100,0,
61078,21558,21559,133.53,100,0,
61079,54815,32349,172.89,90,1,
61080,32349,54813,55.92,90,1,
61081,54813,54814,58.41,90,1,
61082,54814,54815,57.80,90,1,
61083,47376,54815,4464.51,90,0,
61084,54816,54817,27.55,50,0,
61085,21557,8520,165.40,100,0,Strada Carol I
61086,42523,8521,365.67,100,0,
61087,29647,54818,125.94,100,0,
61088,54819,29647,16.75,100,0,
61089,54822,54823,21.29,50,1,Strada Tudor Vladimirescu
61090,54823,54820,16.53,50,1,Strada Tudor Vladimirescu
61091,54823,54824,33.75,50,1,Strada Tudor Vladimirescu
61092,29644,54824,14.67,50,0,Strada Tudor Vladimirescu
61093,54821,54825,28.67,50,1,Strada Tudor Vladimirescu
61094,54825,54822,28.37,50,1,Strada Tudor Vladimirescu
61095,54820,54821,16.38,50,1,Strada Tudor Vladimirescu
61096,54821,54822,20.96,50,1,Strada Tudor Vladimirescu
61097,28738,5195,589.36,50,0,
61098,47882,6956,89.89,50,0,Strada Locotenent Ovidiu Balea
61099,53933,8082,46.42,90,0,Strada a IV-a
61100,6912,13807,153.54,90,0,Strada a IV-a
61101,40604,8406,84.45,50,0,
61102,5074,18370,384.53,50,0,
61103,16808,20609,4.78,50,0,Calea Moților
61104,20609,20610,87.30,50,0,Calea Moților
61105,48916,48925,219.39,50,1,Strada Tudor Vladimirescu
61106,54765,54819,49.67,100,0,
61107,54826,54829,101.39,100,0,
61108,54828,44786,26.69,50,1,
61109,54830,54831,29.53,100,0,
61110,54829,54830,33.04,100,0,
61111,54831,29058,6.44,100,0,
