id,coords
105,44.455051:26.062573 44.454667:26.062816 44.454626:26.062836 44.454583:26.062850 44.454551:26.062858 44.454530:26.062860 44.454513:26.062860 44.454499:26.062855 44.454488:26.062847 44.454471:26.062832 44.454456:26.062818
106,44.454314:26.062914 44.454309:26.062964 44.454298:26.063023 44.454288:26.063063 44.454270:26.063124 44.454253:26.063168 44.454228:26.063221 44.454135:26.063375 44.453872:26.063919 44.453809:26.064053
107,44.451298:26.121942 44.451190:26.122166 44.451119:26.122306 44.451043:26.122445 44.450901:26.122709 44.450763:26.122939 44.450634:26.123135 44.450421:26.123438 44.450359:26.123516 44.450286:26.123598 44.450210:26.123669 44.449909:26.123953
108,44.446939:26.126367 44.447502:26.126172 44.447824:26.126068 44.447992:26.126006 44.448149:26.125936 44.448354:26.125828 44.448544:26.125691 44.448664:26.125596 44.448789:26.125486
109,45.104642:25.750900 45.104669:25.750848 45.104707:25.750769 45.104778:25.750592 45.105038:25.749981 45.105109:25.749805 45.105174:25.749639 45.105226:25.749490 45.105266:25.749353
110,44.969181:25.961166 44.969164:25.961012 44.969156:25.960934 44.969154:25.960872 44.969154:25.960808 44.969161:25.960740 44.969174:25.960669 44.969192:25.960605 44.969231:25.960485 44.969387:25.960045
111,44.453392:26.049039 44.453350:26.048870 44.453315:26.048759 44.453276:26.048652 44.453239:26.048567 44.453197:26.048483 44.453128:26.048359 44.453015:26.048171 44.452438:26.047277
112,44.434316:26.035037 44.434424:26.035063 44.434521:26.035078
113,44.434521:26.035078 44.434885:26.035133 44.435286:26.035193 44.436269:26.035340 44.436443:26.035247
114,45.764345:21.184640 45.764189:21.183681 45.764138:21.183389
115,46.121429:21.583750 46.121562:21.583292 46.121714:21.582792 46.121975:21.581890 46.122082:21.581514 46.122189:21.581128 46.122378:21.580443 46.122549:21.579835 46.122729:21.579188 46.123080:21.577929 46.123426:21.576699 46.123782:21.575430 46.123907:21.574981 46.124047:21.574476 46.124157:21.574061 46.124286:21.573604 46.124523:21.572750
116,46.182811:21.324401 46.182916:21.324547 46.183048:21.324712 46.183705:21.325527 46.183716:21.325541 46.183807:21.325643
117,46.182476:21.324074 46.182425:21.324432 46.182288:21.325322 46.182102:21.326549 46.181655:21.329603 46.181645:21.329675 46.181627:21.329802 46.181560:21.330232 46.181467:21.330834 46.181403:21.331258 46.181225:21.332426 46.181202:21.332576 46.181125:21.333077 46.180986:21.333988 46.180982:21.334025 46.180964:21.334123 46.180945:21.334249
118,46.183844:21.325691 46.183879:21.325696 46.183909:21.325701 46.183943:21.325712 46.183979:21.325731 46.184118:21.325824 46.184190:21.325859 46.184210:21.325866 46.184258:21.325884 46.184310:21.325894 46.184354:21.325897 46.184428:21.325892 46.184510:21.325868 46.184518:21.325865 46.184626:21.325823 46.184687:21.325787 46.184861:21.325673 46.184882:21.325658 46.184910:21.325637 46.184942:21.325615
119,45.722856:21.200553 45.721871:21.199750 45.720848:21.198888 45.720322:21.198447 45.720080:21.198243
120,44.425415:26.128256 44.425343:26.128288 44.425331:26.128296 44.425318:26.128303 44.425306:26.128311 44.425293:26.128319 44.425281:26.128328 44.425269:26.128337 44.425257:26.128347 44.425246:26.128357 44.425234:26.128367 44.425223:26.128377 44.425211:26.128388 44.425200:26.128400 44.425189:26.128411 44.425179:26.128423 44.425168:26.128436 44.425158:26.128448 44.425147:26.128462 44.425137:26.128476 44.425127:26.128490 44.425117:26.128505 44.425107:26.128520 44.425098:26.128536 44.425089:26.128551 44.425080:26.128567 44.425071:26.128583 44.425063:26.128600 44.425055:26.128617 44.425047:26.128634 44.425039:26.128652 44.425032:26.128670 44.425022:26.128696
121,44.426519:26.129417 44.426248:26.128965 44.426140:26.128784
122,44.426091:26.129532 44.426169:26.129473 44.426228:26.129448 44.426290:26.129434 44.426354:26.129436 44.426403:26.129452
123,46.671657:25.342538 46.671563:25.342628 46.671458:25.342700 46.671383:25.342732 46.671263:25.342750 46.671184:25.342714 46.671117:25.342649 46.671058:25.342557 46.671029:25.342443 46.671019:25.342345 46.670980:25.340440 46.670921:25.339030 46.670867:25.338440 46.670823:25.338204 46.670798:25.338115 46.670763:25.338040 46.670694:25.337959 46.670624:25.337908 46.670418:25.337857 46.670295:25.337819 46.670201:25.337763 46.670130:25.337664 46.670078:25.337559 46.670039:25.337443 46.670003:25.337270 46.669909:25.336522 46.669859:25.335951 46.669824:25.334958 46.669834:25.334677 46.669860:25.334371 46.669912:25.333979 46.670030:25.333445 46.670072:25.333131 46.670070:25.332869 46.670032:25.332609 46.669988:25.332426 46.669902:25.332252 46.669815:25.332144 46.669725:25.332087 46.669626:25.332060 46.669513:25.332059 46.669362:25.332117 46.669177:25.332176 46.669079:25.332183 46.669024:25.332166 46.668953:25.332095 46.668889:25.331970 46.668860:25.331796 46.668879:25.331555 46.668922:25.331281 46.668993:25.331025 46.669075:25.330860 46.669191:25.330691 46.669294:25.330575 46.669900:25.330006 46.671132:25.328827 46.671785:25.328203 46.672062:25.327883 46.672282:25.327578 46.672472:25.327274 46.672645:25.326941 46.672798:25.326549 46.672884:25.326201 46.672934:25.325793 46.672965:25.325286 46.672989:25.324679 46.673030:25.323760 46.673023:25.323627 46.673006:25.323546 46.672970:25.323485 46.672924:25.323441 46.672865:25.323426 46.672806:25.323451 46.672743:25.323523 46.672651:25.323767 46.672532:25.324022 46.672412:25.324202 46.672019:25.324712 46.671841:25.324873 46.671602:25.325035 46.671414:25.325133 46.671232:25.325214 46.671039:25.325281 46.670750:25.325332 46.670521:25.325396 46.670208:25.325514 46.669988:25.325576 46.669752:25.325595 46.669501:25.325547 46.669224:25.325447 46.668950:25.325308 46.668737:25.325158 46.668419:25.324881 46.668091:25.324554 46.667957:25.324334 46.667864:25.324081 46.667822:25.323854 46.667802:25.323598 46.667825:25.323290 46.667893:25.322987 46.668086:25.322378 46.669100:25.319178 46.669128:25.319036 46.669134:25.318922 46.669117:25.318821 46.669071:25.318715 46.669024:25.318671 46.668963:25.318659 46.668889:25.318670 46.668750:25.318735 46.668547:25.318862 46.668455:25.318897 46.668344:25.318916 46.668183:25.318900 46.668027:25.318890 46.667846:25.318929 46.667702:25.318990 46.667568:25.319091 46.667446:25.319219 46.667054:25.319682 46.666791:25.319948 46.666578:25.320084 46.666332:25.320221 46.666173:25.320277 46.666031:25.320280 46.665932:25.320246 46.665816:25.320174 46.665706:25.320037 46.665144:25.318993 46.665062:25.318886 46.664960:25.318805 46.664507:25.318561 46.664306:25.318469 46.664145:25.318407 46.663943:25.318383 46.663797:25.318421 46.663670:25.318503 46.663463:25.318679 46.663344:25.318762 46.663248:25.318802 46.663141:25.318815 46.663047:25.318791 46.662966:25.318735 46.662889:25.318625 46.662836:25.318455 46.662803:25.318262 46.662775:25.317864 46.662771:25.317319 46.662797:25.316913 46.662911:25.316430 46.663042:25.316053 46.663190:25.315797 46.663316:25.315646 46.664055:25.314883 46.664270:25.314610 46.664793:25.313842 46.665212:25.313156 46.665404:25.312628 46.665799:25.311247 46.665896:25.310959 46.665944:25.310824 46.665967:25.310724 46.665967:25.310601 46.665932:25.310493 46.665833:25.310291 46.665733:25.310112 46.665690:25.309967 46.665535:25.308574 46.665498:25.308039 46.665501:25.306973 46.665511:25.306818 46.665538:25.306700 46.665586:25.306601 46.665650:25.306537 46.665734:25.306496 46.666171:25.306360 46.666274:25.306302 46.666324:25.306253 46.666344:25.306183 46.666348:25.306087 46.666336:25.305994 46.666302:25.305928 46.666248:25.305862 46.666170:25.305802 46.666052:25.305770 46.665873:25.305710 46.665740:25.305623 46.665497:25.305480 46.665396:25.305431 46.665101:25.305407 46.664626:25.305603 46.664557:25.305620 46.664487:25.305586 46.664426:25.305545 46.664381:25.305489 46.664327:25.305327 46.664298:25.305148 46.664298:25.305004 46.664310:25.304876 46.664348:25.304734 46.664743:25.303827 46.664785:25.303704 46.664791:25.303636 46.664778:25.303551 46.664769:25.303524 46.664759:25.303496
124,46.432772:24.839637 46.432813:24.839845 46.432827:24.840061 46.432838:24.840329 46.432886:24.840697 46.432988:24.841306 46.433083:24.841801 46.433287:24.842745 46.433336:24.843024 46.433356:24.843201 46.433362:24.843446 46.433359:24.843720 46.433342:24.843918 46.433302:24.844124 46.433237:24.844409 46.433177:24.844562 46.433117:24.844699 46.432652:24.845305 46.432576:24.845426 46.432500:24.845617 46.432382:24.846014 46.432171:24.847105 46.431977:24.848285 46.431936:24.848639 46.431927:24.848920 46.431958:24.849234 46.432001:24.849441 46.432175:24.849913 46.432324:24.850286 46.432595:24.850819 46.432653:24.850935 46.432890:24.851458 46.433243:24.852273 46.433530:24.852976 46.433683:24.853279 46.433805:24.853459 46.434019:24.853735 46.434348:24.854102 46.435855:24.855524 46.437658:24.857211 46.437853:24.857394 46.438369:24.857887
125,46.485939:24.631212 46.485757:24.631370 46.485343:24.631859 46.485037:24.632205 46.484807:24.632420 46.484556:24.632581 46.484268:24.632695
126,46.924088:25.352681 46.924163:25.352770 46.924219:25.352844 46.924256:25.352905 46.924293:25.352982 46.924323:25.353058 46.924392:25.353250 46.924432:25.353361 46.924607:25.353870 46.924905:25.354730
127,46.971831:25.140988 46.971807:25.140936 46.971720:25.140735 46.971491:25.140293 46.970987:25.139353 46.970303:25.138074 46.969552:25.136675 46.968940:25.135507 46.968298:25.134283 46.968201:25.134086 46.968113:25.133879 46.967982:25.133525 46.967888:25.133236 46.967678:25.132529 46.967542:25.132109 46.967452:25.131883 46.967370:25.131711 46.967290:25.131574 46.967191:25.131425 46.966797:25.130918 46.966062:25.130053 46.965825:25.129790 46.965646:25.129601 46.965249:25.129203 46.965015:25.128968 46.964937:25.128884 46.964855:25.128811 46.964730:25.128700 46.964550:25.128564 46.964208:25.128344 46.964155:25.128310 46.962286:25.127209 46.962168:25.127141 46.962037:25.127084 46.961905:25.127029 46.961715:25.126962 46.961495:25.126901 46.961292:25.126856 46.961119:25.126828 46.960970:25.126819 46.960793:25.126812 46.960624:25.126821 46.960276:25.126833 46.959975:25.126846 46.959629:25.126860 46.959331:25.126871 46.959155:25.126886 46.959012:25.126911 46.958859:25.126950 46.958700:25.127012 46.958526:25.127113 46.958309:25.127269 46.958103:25.127427 46.957735:25.127706 46.957255:25.128094 46.957105:25.128215 46.956964:25.128298 46.956822:25.128362 46.956620:25.128426 46.956441:25.128452 46.956282:25.128456 46.956123:25.128434 46.955946:25.128374 46.955785:25.128272 46.955608:25.128134 46.955466:25.127985 46.955367:25.127860 46.955313:25.127765 46.955279:25.127707 46.955244:25.127641 46.955205:25.127556
128,46.943052:24.864093 46.940669:24.856031 46.940281:24.854720 46.939457:24.851941 46.939158:24.850886 46.937943:24.846783 46.937560:24.845462 46.937381:24.844904 46.937124:24.844367 46.936242:24.842824 46.936150:24.842650 46.936078:24.842518 46.936009:24.842377 46.935532:24.841410 46.935286:24.840952 46.935043:24.840649 46.934979:24.840590
129,46.526575:23.903606 46.526336:23.903932 46.525506:23.904851
130,46.756263:23.597037 46.756331:23.597230 46.756441:23.597497 46.756475:23.597584 46.756505:23.597652 46.756538:23.597720 46.756557:23.597754 46.756579:23.597786 46.756630:23.597845 46.756658:23.597876 46.756690:23.597903 46.756722:23.597925 46.756756:23.597943 46.756781:23.597953
131,46.768293:23.597892 46.768144:23.597941 46.768124:23.597946
132,46.770648:23.596576 46.770594:23.596609 46.770539:23.596640 46.770162:23.596855
133,46.768685:23.599093 46.768645:23.598967 46.768606:23.598849 46.768546:23.598667 46.768355:23.598083 46.768335:23.598024 46.768293:23.597892
134,46.770648:23.596576 46.770708:23.596798 46.770728:23.596862 46.770743:23.596922 46.770763:23.597001 46.770784:23.597073 46.770805:23.597148 46.770844:23.597291 46.770858:23.597344 46.770869:23.597386 46.770911:23.597537
135,46.768685:23.599093 46.768783:23.599033 46.768798:23.599024 46.768830:23.599002
136,44.431785:26.139071 44.431837:26.139207 44.432227:26.140219 44.432248:26.140280 44.432270:26.140370 44.432284:26.140464 44.432292:26.140538 44.432367:26.141366 44.432500:26.142893 44.432615:26.144296 44.432621:26.144358 44.432659:26.144824 44.432707:26.145407 44.432730:26.145692 44.432760:26.146050
137,46.395534:24.713867 46.395512:24.714004 46.395495:24.714140 46.395490:24.714245 46.395487:24.714349 46.395484:24.714534 46.395491:24.714713 46.395508:24.715219 46.395507:24.715362 46.395502:24.715502 46.395494:24.715638 46.395476:24.715802 46.395460:24.715934 46.395415:24.716237 46.395334:24.716728 46.395136:24.718012 46.394921:24.719383 46.394870:24.719687 46.394819:24.719992 46.394721:24.720444 46.394615:24.720875 46.394559:24.721073 46.394503:24.721271 46.394449:24.721442 46.394311:24.721854 46.394050:24.722599
138,46.755708:23.596123 46.755665:23.596132 46.755603:23.596148 46.755525:23.596163
139,46.767647:23.598030 46.767612:23.598111 46.767582:23.598167 46.767519:23.598282
140,45.144699:26.841794 45.144541:26.842013
141,44.465840:26.086145 44.465745:26.086228 44.465683:26.086271 44.465606:26.086312 44.465546:26.086338
142,44.457222:26.060853 44.457053:26.060990 44.456796:26.061204 44.456324:26.061609
143,44.502509:26.025480 44.500810:26.026807 44.500715:26.026876 44.500370:26.027152 44.498989:26.028231 44.498925:26.028281
144,44.435443:26.102732 44.435735:26.103457
145,45.731492:21.262058 45.731449:21.262140 45.731349:21.262342
146,45.758584:21.217823 45.758532:21.217801
147,47.028939:22.500450 47.029079:22.500303 47.029192:22.500201 47.029319:22.500111 47.029555:22.499980 47.029804:22.499863 47.029858:22.499839 47.030155:22.499692
148,44.466405:26.086076 44.466355:26.085906 44.466324:26.085745 44.466303:26.085597 44.466285:26.085337
149,44.466892:26.077429 44.466906:26.077478 44.466917:26.077516
150,44.466917:26.077516 44.466932:26.077573 44.466945:26.077636 44.466957:26.077726 44.466961:26.077801 44.466953:26.077892
151,44.456735:26.065703 44.456973:26.066339 44.457241:26.066936 44.457470:26.067411 44.457611:26.067697 44.457796:26.068006 44.458101:26.068512 44.458407:26.068929 44.458528:26.069079 44.458680:26.069246 44.458890:26.069471 44.459168:26.069753 44.461435:26.071946
152,44.461566:26.071825 44.460574:26.070870 44.459539:26.069882 44.459250:26.069605 44.458975:26.069321 44.458756:26.069092 44.458608:26.068930 44.458491:26.068784 44.458208:26.068383 44.457704:26.067544 44.457585:26.067308 44.457359:26.066780 44.457178:26.066309 44.456873:26.065569
153,44.434514:26.059573 44.434526:26.059707 44.434531:26.059749 44.434547:26.059852 44.434566:26.059941 44.434602:26.060070 44.434619:26.060121 44.435143:26.061685 44.435168:26.061775 44.435202:26.061924 44.435230:26.062060 44.435257:26.062232 44.435275:26.062391 44.435316:26.062881 44.435341:26.063075 44.435373:26.063280 44.435408:26.063445 44.435448:26.063600 44.435480:26.063715 44.435537:26.063886 44.435658:26.064214 44.435783:26.064501 44.436531:26.066063
154,44.465337:26.086521 44.465525:26.086543 44.465603:26.086558 44.465661:26.086574 44.465726:26.086604 44.465803:26.086656
155,45.777811:24.158112 45.777873:24.157944 45.777956:24.157780 45.778620:24.156475 45.778885:24.155953 45.779150:24.155430 45.779283:24.155172 45.779319:24.155112 45.779357:24.155047
156,45.802483:24.151423 45.802609:24.151431 45.803084:24.151578
157,45.805182:24.151317 45.805150:24.151206 45.805108:24.151047 45.805004:24.150660 45.804996:24.150632
158,45.807797:24.145937 45.807463:24.145728 45.807403:24.145693 45.807262:24.145603 45.807203:24.145565 45.806710:24.145250 45.806526:24.145137
159,47.164896:27.592274 47.164947:27.592156 47.165077:27.591857
160,44.434062:26.078781 44.434132:26.078799 44.434326:26.078852
161,46.174708:21.370681 46.174595:21.370590 46.174544:21.370562 46.174394:21.370467
162,46.184153:21.373265 46.184204:21.373464 46.184223:21.373652 46.184227:21.373800 46.184208:21.373916 46.184182:21.374023 46.184145:21.374103 46.184098:21.374186 46.184037:21.374250 46.183967:21.374301 46.183889:21.374336 46.183825:21.374346 46.183723:21.374345 46.183612:21.374320 46.183264:21.374208 46.182865:21.374079 46.182468:21.373953 46.182027:21.373811 46.181771:21.373727 46.181621:21.373677 46.181547:21.373655 46.181467:21.373634 46.181397:21.373621 46.181312:21.373619 46.181220:21.373629 46.181121:21.373657 46.181052:21.373692 46.180991:21.373735 46.180922:21.373799 46.180863:21.373874 46.180809:21.373954 46.180748:21.374063 46.180696:21.374185 46.180659:21.374313 46.180621:21.374517 46.180589:21.374726 46.180570:21.374889
163,46.693370:25.596663 46.693603:25.596721 46.693699:25.596755 46.693798:25.596794 46.693882:25.596837 46.694007:25.596906 46.694084:25.596964 46.694169:25.597040 46.694234:25.597105 46.694389:25.597269 46.694705:25.597549 46.694902:25.597743 46.694975:25.597811 46.695039:25.597866 46.695176:25.597977 46.695272:25.598050 46.695345:25.598100 46.695764:25.598419 46.695862:25.598482 46.695913:25.598523 46.695992:25.598593 46.696028:25.598613 46.696069:25.598672 46.696109:25.598736 46.696168:25.598846 46.696245:25.599004 46.696386:25.599277 46.696415:25.599325 46.696456:25.599385 46.696488:25.599425 46.696528:25.599472 46.696574:25.599519 46.696626:25.599569 46.696685:25.599619 46.696941:25.599820 46.697112:25.599936 46.697239:25.600008 46.697337:25.600053 46.697409:25.600067
164,46.745606:25.533574 46.745661:25.533560 46.745897:25.533487 46.746154:25.533401 46.746283:25.533332 46.746389:25.533257
